test_size,epochs,nblayers,fake,r2,evs,mae,time
0.985,7,1,1,0.21516639137142812,0.27052813334283476,0.7261196594118562,0.6815805435180664
0.985,8,1,1,0.4535033569201219,0.45360576765303906,0.5082832475728216,0.7406651973724365
0.985,9,1,1,0.1979593250550653,0.20217235204011896,0.6656450429481517,0.7751805782318115
0.985,10,1,1,0.1486947394747281,0.14955559488973236,0.6574159499818253,0.8091270923614502
0.985,11,1,1,0.2038329421816465,0.20383303594466473,0.6544903129903671,0.8405563831329346
0.985,12,1,1,0.38997653908128915,0.4206023261706343,0.4884290610486302,0.8857648372650146
0.985,13,1,1,0.5346785309770661,0.5480439579940707,0.5055472486564377,0.925628662109375
0.985,14,1,1,0.3423106159168514,0.34664252898569536,0.566273928063701,0.9459221363067627
0.985,15,1,1,0.47601328810828636,0.47603750358590624,0.5013216025035744,0.9623599052429199
0.985,16,1,1,0.5868720221194567,0.601230993580508,0.4127620931877979,1.0425550937652588
0.985,17,1,1,0.47507885579135023,0.529726472268089,0.4132991642562614,1.4092943668365479
0.985,18,1,1,0.5088094150647504,0.5115439193481113,0.5009546691341867,1.1324706077575684
0.985,19,1,1,0.5661588379843734,0.5776040048834887,0.41947112426650257,1.2142858505249023
0.985,20,1,1,0.6472278951826429,0.6640392515688225,0.352038814293759,1.2201507091522217
0.99,1,1,1,-0.0813926876122566,0.02303972403762644,0.8418667710488107,0.4288761615753174
0.99,2,1,1,-0.03679041418962625,-0.022195321792731537,0.7128318693590721,0.5136785507202148
0.99,3,1,1,0.05472647670786768,0.05613041447527778,0.7024485972181522,0.5077579021453857
0.99,4,1,1,0.13275657655598616,0.13665234356266376,0.6618907779660897,0.6059055328369141
0.99,5,1,1,-0.07170650076640284,-0.06968326113789125,0.7755068785769424,0.835258960723877
0.99,6,1,1,-0.03888651801282528,-0.03474178226015101,0.752059312619662,0.9165241718292236
0.99,7,1,1,0.07134269720729847,0.14678073730987784,0.5898913713565799,0.8854739665985107
0.99,8,1,1,0.342193201590696,0.34466515284237076,0.6053470126149063,0.7933180332183838
0.99,9,1,1,0.3712015987144537,0.3956107397090157,0.5489789339544474,0.8581900596618652
0.99,10,1,1,0.3868021544826291,0.4762321901415659,0.6400550126209831,0.8716988563537598
0.99,11,1,1,0.107459452826833,0.10786685491681214,0.6828042250366125,0.902216911315918
0.99,12,1,1,0.07236381073181108,0.08177629381373586,0.6575161303786166,1.1442382335662842
0.99,13,1,1,0.16454693620170513,0.20571943703720752,0.7175978175315701,0.9022490978240967
0.99,14,1,1,0.14199755007902004,0.32663479315874233,0.7770322418256141,0.995272159576416
0.99,15,1,1,0.525026058374776,0.5266171872476668,0.5115001270565974,1.3403148651123047
0.99,16,1,1,0.46289681700125895,0.5044573723236849,0.5859129576475339,1.189537763595581
0.99,17,1,1,0.4456256686121264,0.5479121356682246,0.6119582524333045,1.28566312789917
0.99,18,1,1,0.6084009589482394,0.6153671981645255,0.4112423327876269,1.155327558517456
0.99,19,1,1,0.3107692432659186,0.34219757367187087,0.535261259591681,1.2056710720062256
0.99,20,1,1,0.34341127227564927,0.34591297098397844,0.5639927967962197,1.265373945236206
0.995,1,1,1,-0.06014419084002487,0.08784945508288122,0.8492764813747031,0.44256591796875
0.995,2,1,1,-0.05376415171216742,0.0035383079154809316,0.8067806601272027,0.44994139671325684
0.995,3,1,1,0.04720454969089638,0.07213194517085741,0.6503928609058488,0.5416622161865234
0.995,4,1,1,0.09635088887520293,0.13753629012808966,0.7497320289583168,0.537337064743042
0.995,5,1,1,0.029509074637136923,0.15971096533058493,0.6468206083297414,0.7799289226531982
0.995,6,1,1,0.02849520619591861,0.05410624380755025,0.6742808133995031,0.6378865242004395
0.995,7,1,1,-0.007573133231654872,0.17563012845011294,0.5988062073334737,0.6857211589813232
0.995,8,1,1,0.5682501719383128,0.5887978802078033,0.5158668462467598,0.7388730049133301
0.995,9,1,1,0.39870765475321734,0.4089750434971191,0.5256543375607592,0.7625317573547363
0.995,10,1,1,0.22350828585769034,0.23923720276991578,0.6603012074580041,0.852078914642334
0.995,11,1,1,0.3114720297971235,0.3117828423051838,0.6227421663358629,0.8518304824829102
0.995,12,1,1,0.5018350348591772,0.5063244302900842,0.5341182466486736,1.1506760120391846
0.995,13,1,1,0.41479753799370045,0.418793892242724,0.5883686811912551,1.0342297554016113
0.995,14,1,1,0.35141880263555925,0.3696736323571951,0.555526660393014,1.0469090938568115
0.995,15,1,1,0.493311695225099,0.5173814184788642,0.4366405524110172,1.0853047370910645
0.995,16,1,1,0.38162539997341605,0.38619595816079877,0.5806134233316351,1.1227853298187256
0.995,17,1,1,0.35546936918320826,0.410693293013633,0.461587982448372,1.186483383178711
0.995,18,1,1,0.47105236999440947,0.5358362113124344,0.42256610426900293,1.278092861175537
0.995,19,1,1,0.4702952403539228,0.4703155622814408,0.5067803963789704,1.238396167755127
0.995,20,1,1,0.6398015085342541,0.6429738297109614,0.355094124187084,1.2755916118621826
