test_size,nbnn_train,epochs,nblayers,nbnn_test,r2,evs,mae,time
0.95,1,3,1,1,0.8994412589983759,0.8997052095690844,1302.46640205827,0.28940868377685547
0.95,1,3,1,2,0.9078900439645636,0.908239207047959,1227.3746878760812,0.28940868377685547
0.95,1,3,1,3,0.9104632610332554,0.9106202525543742,1207.0542234210325,0.28940868377685547
0.95,1,3,1,4,0.904985150769702,0.9051114941852869,1235.3377884581614,0.28940868377685547
0.95,1,3,1,5,0.89988824549387,0.9001377114255337,1266.4190941648508,0.28940868377685547
0.95,1,3,1,6,0.8904858775079363,0.8907789739444059,1329.6126443819794,0.28940868377685547
0.95,1,3,1,7,0.8823759477347624,0.8826753302545354,1388.3335095732132,0.28940868377685547
0.95,1,3,1,8,0.8729541090429003,0.8733622739847923,1437.7493996061705,0.28940868377685547
0.95,1,3,1,9,0.8631346130994328,0.863642435449401,1490.4011379872052,0.28940868377685547
0.95,1,3,1,10,0.8553864894235368,0.8560490781486585,1524.7524606429747,0.28940868377685547
0.95,1,4,1,1,0.8666978909880152,0.8668339580885664,1487.8501416260492,0.31331682205200195
0.95,1,4,1,2,0.8771856550297874,0.8772178160470533,1390.1789717914487,0.31331682205200195
0.95,1,4,1,3,0.8824810119833637,0.8826207923343378,1364.8395689640588,0.31331682205200195
0.95,1,4,1,4,0.8757678266782432,0.876206495517562,1397.7121664565275,0.31331682205200195
0.95,1,4,1,5,0.8693420682756413,0.8698988579490816,1434.4073523327386,0.31331682205200195
0.95,1,4,1,6,0.8581161964442393,0.85886846247281,1503.2690447043146,0.31331682205200195
0.95,1,4,1,7,0.8462938277326186,0.8473631381185733,1581.4717196558847,0.31331682205200195
0.95,1,4,1,8,0.8337790090089232,0.8348912262807058,1647.9491876701038,0.31331682205200195
0.95,1,4,1,9,0.8226442680016395,0.8238458663934916,1713.0202225985117,0.31331682205200195
0.95,1,4,1,10,0.8142958921632432,0.8155238629355042,1761.043126995183,0.31331682205200195
0.95,1,5,1,1,0.8828692488130909,0.8829393024688705,1414.0437060914373,0.2926905155181885
0.95,1,5,1,2,0.8967294600389171,0.8967845792202166,1316.9264277161155,0.2926905155181885
0.95,1,5,1,3,0.8962480783267465,0.8962664038147988,1305.373794685648,0.2926905155181885
0.95,1,5,1,4,0.8889316477305701,0.8889835766245362,1339.9456544944214,0.2926905155181885
0.95,1,5,1,5,0.8829883247583062,0.8829966549967898,1376.1121590300345,0.2926905155181885
